meannh,cum.prob
7519.50833440359,0.617
7534.428868186,0.618
7541.24018832469,0.619
7551.46953691335,0.62
7568.20732737155,0.621
7581.34192982321,0.622
7591.92068850359,0.623
7596.88066063561,0.624
7603.5657262248,0.625
7619.01589743169,0.626
7625.62260816685,0.627
7640.64168551013,0.628
7652.57066628105,0.629
7660.01394705541,0.63
7675.00983539652,0.631
7680.84862544426,0.632
7701.03611070275,0.633
7707.41852413789,0.634
7718.5601705055,0.635
7730.70176088892,0.636
7738.88426346409,0.637
7750.23710249186,0.638
7757.78739783338,0.639
7776.50883681518,0.64
7783.21747790768,0.641
7801.49374603888,0.642
7802.21220952671,0.643
7813.45053719996,0.644
7835.10025279083,0.645
7836.18766095018,0.646
7854.52798762505,0.647
7861.89548148411,0.648
7879.70634405606,0.649
7881.93292098907,0.65
7898.32134334117,0.651
7907.98101557649,0.652
7918.59366254005,0.653
7937.78823434812,0.654
7942.32656879807,0.655
7957.26468570382,0.656
7964.9649029564,0.657
7980.80057818594,0.658
7995.47673243513,0.659
8003.55406207774,0.66
8013.65019672456,0.661
8032.53017549416,0.662
8046.23264290635,0.663
8057.023644714,0.664
8068.19026056773,0.665
8078.51338682386,0.666
8092.978598634,0.667
8105.69259820776,0.668
8119.17328521501,0.669
8130.18016544134,0.67
8143.61176039703,0.671
8147.67200740693,0.672
8164.79694263281,0.673
8173.40529394987,0.674
8187.10863603268,0.675
8200.20107456883,0.676
8212.3730299738,0.677
8231.3474303587,0.678
8238.81981909763,0.679
8248.03631548439,0.68
8269.95971274428,0.681
8275.96122490234,0.682
8292.10867969568,0.683
8300.09068656682,0.684
8312.72715904072,0.685
8334.32471397056,0.686
8345.38515106431,0.687
8359.9750020937,0.688
8365.89746823765,0.689
8387.09467028343,0.69
8391.90139093051,0.691
8410.45762481027,0.692
8414.24237199629,0.693
8429.21069764988,0.694
8441.46613509153,0.695
8463.01034276776,0.696
8468.01667589396,0.697
8482.44527067685,0.698
8502.03160502439,0.699
8516.07593382079,0.7
8530.26566626911,0.701
8537.80999559627,0.702
8561.24763989048,0.703
8575.17961151526,0.704
8589.81734666218,0.705
8595.53763894025,0.706
8608.22914193512,0.707
8631.31799097304,0.708
8645.60046534404,0.709
8646.67542105894,0.71
8668.8703445641,0.711
8680.25875927355,0.712
8692.42407961393,0.713
8706.02225758335,0.714
8728.98648513632,0.715
8743.83071388072,0.716
8749.16393896932,0.717
8764.28999422852,0.718
8779.89801775682,0.719
8804.19066275324,0.72
8814.17270724248,0.721
8834.40907285211,0.722
8840.87372129771,0.723
8859.60169937745,0.724
8867.42978838117,0.725
8885.69785066157,0.726
8899.12603459521,0.727
8911.48826030113,0.728
8930.84860882765,0.729
8945.18513910851,0.73
8966.17105172281,0.731
8983.11766174141,0.732
8991.40353153289,0.733
9014.15977376556,0.734
9018.64791442153,0.735
9042.0657996085,0.736
9053.83939877563,0.737
9068.29986032661,0.738
9085.6543377438,0.739
9107.32683361149,0.74
9121.00223882819,0.741
9128.82140041039,0.742
9151.37545272812,0.743
9167.02255988442,0.744
9190.3583167746,0.745
9201.91840091165,0.746
9210.60558249214,0.747
9228.71307791024,0.748
9246.21005736677,0.749
9273.21353184592,0.75
9283.51321074029,0.751
9304.83775481621,0.752
9315.84116517815,0.753
9327.73449119212,0.754
9359.34209821039,0.755
9360.51321027216,0.756
9378.93278715453,0.757
9411.45887409914,0.758
9417.08527334229,0.759
9446.20323957249,0.76
9450.62986801458,0.761
9472.83015905417,0.762
9488.32036412707,0.763
9515.62405301922,0.764
9525.26167128111,0.765
9544.43774946817,0.766
9561.98634988027,0.767
